,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
80,81,21,2019-04-17,OAK,HOU,7-8,H(7),4,1.2,0,0,0,0,3,0,0,1.42,5,20,16,4,7,1,1,1,0,0,,1.0,0.0,1,0,0,5,0,0,0,0,0,0,1.82,0.225,1.85,0.14%,1.07,9.75,14.0,7t 1-- 1 out a1,8t 3 out a1,,OAK,0.0,W,2,1
81,82,33,2019-05-01,OAK,BOS,6-6,,13,0.1,0,0,0,1,0,0,0,1.38,2,10,5,0,2,0,1,0,1,0,,2.0,0.0,1,0,0,1,0,0,0,0,0,0,0.28,0.006999999999999999,0.2,0.00%,0.55,0.15,1.0,6b 1-3 2 out d5,6b 3 out d5,,BOS,10.0,L,3,7
82,83,36,2019-05-05,OAK,PIT,7-8,,3,2.0,0,0,0,2,2,0,0,1.2,7,26,13,3,5,1,2,1,0,0,,0.0,0.0,1,0,0,5,0,0,0,0,0,0,1.63,0.196,1.14,0.08%,1.02,7.3,12.0,7b --- 0 out tie,8b 3 out tie,,PIT,1.0,L,3,5
83,84,38,2019-05-08,OAK,CIN,7-7,,2,1.0,1,0,0,1,1,0,0,1.13,4,16,8,0,3,1,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,1,0,0,2.49,0.09,1.68,0.04%,0.53,3.05,6.0,7t --- 0 out tie,7t 3 out tie,,OAK,2.0,W,5,4
84,85,40,2019-05-10,OAK,CLE,7-7,BS(1),1,1.0,2,1,1,1,0,0,0,1.59,6,16,9,1,1,1,4,2,0,0,,0.0,0.0,1,0,0,3,1,0,0,0,1,0,2.0,-0.1,1.44,-0.04%,-0.48,-1.55,0.0,7t --- 0 out a1,7t 3 out tie,,OAK,3.0,W,4,3
85,86,41,2019-05-11,OAK,CLE,7-8,H(8),0,1.2,1,0,0,0,1,0,0,1.45,6,23,16,5,0,2,3,0,2,0,,1.0,0.0,1,0,0,6,0,0,0,0,0,0,2.68,0.225,2.04,0.10%,1.07,5.15,8.0,7t 1-- 1 out a1,8t 3 out a1,,OAK,0.8333333333333334,W,3,2
86,87,43,2019-05-13,OAK,SEA,8-8,BS(2),1,1.0,2,3,3,2,0,1,0,2.75,7,28,15,1,4,1,4,1,1,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,1.62,-0.413,1.27,-0.19%,-2.49,-6.15,-6.0,8b --- 0 out a3,8b 3 out tie,,SEA,4.0,L,5,6
87,88,46,2019-05-17,OAK,DET,9-GF,,3,0.1,0,0,0,0,1,0,0,2.7,1,5,4,0,3,0,0,0,0,0,,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0.08,0.002,0.05,0.00%,0.35,2.75,4.0,9b -2- 2 out a5,9b end a 5,,DET,0.0,W,7,2
88,89,47,2019-05-18,OAK,DET,8-8,H(9),0,1.0,1,0,0,0,0,0,0,2.57,4,12,8,1,1,2,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.34,0.06,0.88,0.02%,0.56,1.65,3.0,8b --- 0 out a3,8b 3 out a3,,DET,1.0,W,4,1
89,90,49,2019-05-20,OAK,CLE,8-8,H(10),1,0.2,1,1,1,3,1,0,0,2.91,6,25,11,5,1,2,0,0,0,0,,0.0,0.0,1,0,0,3,0,0,0,0,0,0,2.88,-0.193,2.34,-0.09%,-1.25,-0.9,2.0,8b --- 0 out a2,8b 123 2 out a1,,CLE,20.0,W,6,4
90,91,51,2019-05-22,OAK,CLE,8-8,,1,1.0,0,0,0,0,1,0,0,2.78,3,9,9,2,1,0,2,0,1,0,,2.0,0.0,0,0,0,3,0,0,0,0,0,0,0.95,0.07,0.86,0.04%,1.6,4.25,6.0,8b 12- 0 out a5,8b 3 out a5,,CLE,0.0,W,7,2
91,92,52,2019-05-24,OAK,SEA,7-8,W(2-0),1,1.1,0,0,0,0,2,0,0,2.63,4,18,12,2,7,1,1,1,0,0,,1.0,0.0,0,0,0,4,0,0,0,0,0,0,0.81,0.08900000000000001,0.82,0.05%,0.86,11.0,22.0,7t -2- 2 out a2,8t 3 out a3,,OAK,0.0,W,6,2
92,93,53,2019-05-25,OAK,SEA,8-8,H(11),0,1.0,1,0,0,0,2,0,0,2.52,4,19,12,1,4,1,1,0,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,1.84,0.077,1.85,0.05%,0.53,5.65,9.0,8t --- 0 out a2,8t 3 out a2,,OAK,1.0,W,6,5
93,94,55,2019-05-27,OAK,LAA,7-7,H(12),1,1.0,1,0,0,0,1,0,0,2.42,3,15,9,2,2,0,2,1,1,0,,0.0,0.0,0,1,0,3,0,0,0,0,0,0,1.73,0.09699999999999999,1.97,0.07%,0.53,3.65,6.0,7t --- 0 out a1,7t 3 out a1,,OAK,1.0,W,8,5
94,95,57,2019-05-29,OAK,LAA,10-11,L(2-1),1,1.0,2,5,4,3,1,0,1,3.67,10,33,18,4,3,3,2,0,0,0,,0.0,0.0,0,0,0,5,0,0,1,0,0,1,1.88,-0.345,2.08,-0.23%,-4.32,-7.35,-6.0,10t --- 0 out tie,11t 123 0 out d3,,OAK,5.0,L,7,12
95,96,58,2019-05-31,OAK,HOU,7-8,BL(2-2),1,1.1,3,1,1,0,0,1,0,3.81,7,25,16,2,0,2,5,1,1,0,,1.0,1.0,0,0,0,7,1,0,0,0,0,0,1.24,-0.33899999999999997,1.6,-0.26%,-1.24,-0.8,1.0,7t 1-- 2 out a1,8t 3 out d1,,OAK,2.727272727272727,L,2,3
96,97,60,2019-06-02,OAK,HOU,11-12,L(2-3),1,1.1,3,2,2,1,2,0,0,4.25,8,28,17,3,0,4,1,1,0,0,,0.0,0.0,1,0,0,7,0,0,0,0,0,0,2.59,-0.305,2.64,-0.19%,-2.16,0.6,4.0,11t --- 0 out tie,12t 1-3 1 out d2,,OAK,3.636363636363636,L,4,6
97,98,62,2019-06-05,OAK,LAA,8-GF,L(2-4),2,1.0,2,1,1,0,1,0,0,4.4,5,20,15,5,3,1,3,1,1,0,,3.0,0.0,1,0,0,5,1,0,0,0,0,0,2.86,-0.21899999999999997,2.41,-0.11%,0.0,1.05,3.0,8b 123 2 out tie,9b end d 1,,LAA,2.0,L,9,10
98,99,63,2019-06-06,OAK,LAA,8-8,,0,1.0,0,0,0,1,0,0,0,4.26,4,9,4,1,0,3,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.42,0.032,0.33,0.02%,0.54,1.65,3.0,8b --- 0 out a4,8b 3 out a4,,LAA,1.0,W,7,4
99,100,67,2019-06-09,OAK,TEX,8-8,,2,0.2,4,3,3,0,1,0,0,5.01,6,19,10,3,0,2,3,2,0,0,,0.0,0.0,0,0,0,6,2,0,0,0,0,0,1.08,-0.076,0.89,-0.04%,-1.95,-4.9,-4.0,8b --- 0 out a5,8b 1-3 2 out a3,,TEX,20.0,W,9,8
100,101,69,2019-06-11,OAK,TBR,8-8,H(13),1,1.0,0,0,0,0,2,0,0,4.86,3,15,9,2,2,0,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.22,0.095,0.91,0.04%,0.54,6.25,9.0,8b --- 0 out a2,8b 3 out a2,,TBR,0.0,W,4,3
101,102,70,2019-06-12,OAK,TBR,8-8,,0,1.0,3,0,0,0,1,0,0,4.72,5,19,11,1,3,3,1,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,1,0,0,0.69,0.031,0.56,0.02%,0.54,2.45,6.0,8b --- 0 out a4,8b 3 out a4,,TBR,3.0,W,6,2
102,103,73,2019-06-16,OAK,SEA,8-8,BL(2-5),3,0.1,2,4,1,2,0,0,0,4.93,5,18,7,0,1,0,3,2,0,0,,0.0,0.0,0,1,0,3,1,0,0,0,0,1,3.41,-0.5710000000000001,2.54,-0.26%,-2.91,-3.65,-2.0,8t --- 0 out a1,8t -23 1 out d1,,OAK,40.0,L,3,6
103,104,77,2019-06-20,OAK,TBR,9-GF,W(3-5),3,0.1,0,0,0,0,1,0,0,4.89,1,6,3,1,2,0,0,0,0,0,,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0.27,0.006999999999999999,0.27,0.01%,0.45,6.75,16.0,9t 12- 2 out d3,9t end d 3,,OAK,0.0,W,5,4
104,105,78,2019-06-21,OAK,TBR,9-GF,,0,1.0,2,1,1,0,1,0,0,5.0,5,21,15,4,4,2,2,0,0,0,,0.0,0.0,0,0,0,5,1,0,0,0,0,0,0.9,-0.071,1.02,-0.05%,-0.48,1.05,3.0,9t --- 0 out d1,9t end d 2,,OAK,2.0,L,3,5
105,106,81,2019-06-25,OAK,STL,8-8,,3,1.0,2,0,0,0,0,0,0,4.86,5,17,13,1,4,2,3,1,1,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.63,0.03,0.59,0.02%,0.52,1.05,3.0,8b --- 0 out a4,8b 3 out a4,,STL,2.0,W,7,3
106,107,84,2019-06-28,OAK,LAA,9-GF,,2,1.0,0,1,0,1,0,0,0,4.74,4,18,10,6,1,1,2,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,1,0,0.14,0.004,0.15,0.00%,-0.46,1.65,3.0,9b --- 0 out a6,9b end a 5,,LAA,1.0,W,7,2
107,108,88,2019-07-03,OAK,MIN,11-11,,4,1.0,1,0,0,1,1,0,0,4.62,5,22,11,5,3,2,1,0,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,3.47,0.142,4.2,0.10%,0.53,3.05,6.0,11t --- 0 out tie,11t 3 out tie,,OAK,2.0,L,3,4
108,109,89,2019-07-04,OAK,MIN,8-8,H(14),0,1.0,1,0,0,0,2,0,0,4.5,4,10,9,1,3,0,2,1,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,2.18,0.12300000000000001,2.46,0.08%,0.53,5.65,9.0,8t --- 0 out a1,8t 3 out a1,,OAK,1.0,W,7,2
109,110,94,2019-07-13,OAK,CHW,8-8,,8,1.0,1,0,0,0,1,0,0,4.39,4,11,9,2,1,1,2,2,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.53,3.65,6.0,8t --- 0 out a10,8t 3 out a10,,OAK,1.0,W,13,2
110,111,96,2019-07-16,OAK,SEA,8-8,,2,1.0,1,0,0,0,0,0,0,4.29,4,11,8,0,0,1,3,1,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.13,0.006999999999999999,0.18,0.01%,0.53,1.65,3.0,8t --- 0 out a6,8t 3 out a6,,OAK,1.0,W,9,2
111,112,98,2019-07-18,OAK,MIN,8-8,,1,0.2,2,2,2,0,0,2,0,4.64,4,17,10,3,0,1,3,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.34,-0.10300000000000001,0.51,-0.09%,-1.56,-3.7,-4.0,8b --- 0 out d1,8b --- 2 out d3,,MIN,10.0,L,3,6
112,113,101,2019-07-21,OAK,MIN,6-7,,2,2.0,1,0,0,1,0,0,0,4.43,8,22,13,3,0,4,3,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.69,0.081,1.03,0.07%,1.11,3.3,6.0,6b --- 0 out d2,7b 3 out d1,,MIN,1.0,L,6,7
113,114,104,2019-07-24,OAK,HOU,7-7,,2,1.0,0,0,0,0,1,0,0,4.34,3,9,7,1,1,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.2,0.016,0.36,0.02%,0.57,4.25,6.0,7b --- 0 out d3,7b 3 out d3,,HOU,0.0,L,2,4
114,115,105,2019-07-25,OAK,TEX,6-6,,0,0.1,1,3,3,1,0,0,1,4.89,4,10,5,2,1,1,1,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,1.05,-0.069,1.47,-0.06%,-1.08,-7.05,-8.0,6t --- 0 out d2,6t 123 1 out d2,,OAK,20.0,L,3,11
115,116,106,2019-07-26,OAK,TEX,9-GF,,0,1.0,0,0,0,0,1,0,0,4.79,3,8,5,0,1,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,1,0.14,0.009000000000000001,0.19,0.01%,0.53,4.25,6.0,9t --- 0 out d3,9t end d 3,,OAK,0.0,L,2,5
116,117,110,2019-07-31,OAK,MIL,8-8,,4,0.2,1,1,1,3,1,0,0,4.91,6,31,14,3,3,1,1,1,0,0,,0.0,0.0,0,0,0,3,1,0,0,0,0,0,1.43,-0.128,1.84,-0.10%,-1.26,-0.9,2.0,8t --- 0 out d1,8t 123 2 out d2,,OAK,20.0,L,2,4
117,118,115,2019-08-06,OAK,CHC,7-7,,5,1.0,0,0,0,1,1,0,0,4.81,3,11,6,0,4,1,0,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0.07,0.002,0.09,0.00%,0.54,3.65,6.0,7b --- 0 out a9,7b 3 out a9,,CHC,1.0,W,11,4
118,119,116,2019-08-07,OAK,CHC,5-5,,0,0.1,3,2,2,0,0,1,0,5.14,4,13,11,4,1,2,2,1,0,0,,2.0,2.0,0,0,0,4,0,0,0,0,0,0,0.21,-0.064,0.25,-0.05%,-3.48,-5.05,-5.0,5b 1-3 2 out d4,5b 3 out d8,,CHC,30.0,L,1,10
119,120,123,2019-08-16,OAK,HOU,11-GF(13),W(4-5),8,3.0,1,0,0,1,4,0,0,4.85,12,41,30,8,6,5,2,2,0,0,,0.0,0.0,0,0,0,11,0,0,1,0,0,1,2.26,0.426,3.4,0.39%,1.57,17.55,33.0,11t --- 0 out tie,13t end tie,,OAK,0.6666666666666666,W,3,2
120,121,125,2019-08-18,OAK,HOU,6-6,,1,1.0,0,0,0,0,0,0,0,4.75,3,12,8,2,1,1,2,0,1,0,,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0.61,0.057,1.11,0.06%,1.15,2.25,3.0,6t -2- 0 out d3,6t 3 out d3,,OAK,0.0,L,1,4
121,122,128,2019-08-22,OAK,NYY,8-8,H(15),3,1.0,0,0,0,1,1,0,0,4.67,4,14,7,1,2,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.82,0.045,1.12,0.04%,0.53,3.65,6.0,8t --- 0 out a3,8t 3 out a3,,OAK,1.0,W,5,3
122,123,129,2019-08-24,OAK,SFG,8-8,,1,0.0,3,3,3,0,0,0,0,5.17,3,6,6,1,1,2,1,1,0,0,,2.0,2.0,0,0,0,3,1,0,0,0,0,0,1.85,-0.369,2.34,-0.28%,-3.0,-7.8,-9.0,8t 12- 1 out tie,8t 12- 1 out d3,,OAK,inf,L,5,10
123,124,131,2019-08-26,OAK,KCR,9-GF,,1,1.0,2,1,1,1,2,0,0,5.24,6,22,12,3,4,1,2,2,0,0,,0.0,0.0,0,0,0,5,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,-0.44,2.45,6.0,9b --- 0 out a16,9b end a15,,KCR,3.0,W,19,4
124,125,136,2019-08-31,OAK,NYY,9-GF(11),L(4-6),4,2.0,1,1,1,0,1,1,1,5.21,7,27,19,4,3,2,3,1,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,2.15,-0.064,2.65,-0.05%,0.08,3.3,6.0,9b --- 0 out tie,11b end d 1,,NYY,0.5,L,3,4
125,126,137,2019-09-01,OAK,NYY,8-8,,0,0.1,1,2,2,1,0,0,0,5.49,3,13,5,2,1,1,1,0,0,0,,1.0,1.0,0,0,0,1,0,0,0,0,1,0,2.31,-0.12300000000000001,3.03,-0.10%,-1.52,-4.45,-5.0,8b 1-- 0 out a4,8b -23 1 out a3,,NYY,20.0,L,4,5
126,127,140,2019-09-05,OAK,LAA,8-8,H(16),3,0.1,0,0,0,0,0,0,0,5.46,1,4,2,1,0,1,0,0,0,0,,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1.24,0.036000000000000004,1.64,0.03%,0.24,0.75,1.0,8t 1-- 2 out a2,8t 3 out a2,,OAK,0.0,W,10,6
127,128,141,2019-09-06,OAK,DET,8-8,BS(5),0,0.1,1,0,0,0,1,0,0,5.43,2,11,7,2,1,1,0,0,0,0,,3.0,2.0,0,0,0,2,0,0,0,0,0,0,4.51,-0.196,5.51,-0.14%,-1.21,2.15,4.0,8t 123 2 out a2,8t 3 out tie,,OAK,10.0,L,4,5
128,129,144,2019-09-09,OAK,HOU,7-7,,2,1.0,0,0,0,0,1,0,0,5.34,2,6,5,2,0,1,0,0,0,0,,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0.0,0.00%,0.97,4.25,6.0,7b 1-- 0 out d15,7b 3 out d15,,HOU,0.0,L,0,15
129,130,149,2019-09-14,OAK,TEX,6-6,H(17),4,1.0,1,0,0,1,1,0,0,5.25,5,17,9,4,1,3,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.36,0.066,1.77,0.05%,0.61,3.05,6.0,6b --- 0 out a3,6b 3 out a3,,TEX,2.0,W,8,6
